Date,Close
2025-02-18,1019.394775390625
2025-02-19,1017.7570190429688
2025-02-20,1001.4776611328125
2025-02-21,996.6137084960938
2025-02-24,995.0255126953125
2025-02-25,997.4573974609375
2025-02-27,1000.5842895507812
2025-02-28,956.6101684570312
2025-03-03,946.88232421875
2025-03-04,947.5274658203125
2025-03-05,949.7609252929688
2025-03-06,951.1010131835938
2025-03-07,954.9722900390625
2025-03-10,950.2572631835938
2025-03-11,952.7884521484375
2025-03-12,938.4944458007812
2025-03-13,939.1396484375
2025-03-17,933.53125
2025-03-18,933.53125
2025-03-19,942.862060546875
2025-03-20,958.7443237304688
2025-03-21,954.1286010742188
2025-03-24,963.310546875
2025-03-25,963.5587158203125
2025-03-26,952.5899658203125
2025-03-27,966.3876953125
2025-03-28,994.5291748046875
2025-04-01,984.9501342773438
2025-04-02,1054.8818359375
2025-04-03,1063.1207275390625
2025-04-04,1079.8468017578125
2025-04-07,1039.644775390625
2025-04-08,1061.8800048828125
2025-04-09,1081.7327880859375
2025-04-11,1089.8228759765625
2025-04-15,1095.282470703125
2025-04-16,1097.7640380859375
2025-04-17,1111.958740234375
2025-04-21,1112.7529296875
2025-04-22,1128.33740234375
2025-04-23,1141.6387939453125
2025-04-24,1152.7564697265625
2025-04-25,1147.1976318359375
2025-04-28,1146.7012939453125
2025-04-29,1160.300537109375
2025-04-30,1157.223388671875
2025-05-02,1146.2049560546875
2025-05-05,1152.9549560546875
2025-05-06,1146.8006591796875
2025-05-07,1137.5689697265625
2025-05-08,1107.7896728515625
2025-05-09,1105.506591796875
2025-05-12,1137.171875
2025-05-13,1110.37060546875
2025-05-14,1112.1573486328125
2025-05-15,1138.7601318359375
2025-05-16,1159.4071044921875
2025-05-19,1140.8447265625
2025-05-20,1120.19775390625
2025-05-21,1130.4219970703125
2025-05-22,1118.4110107421875
2025-05-23,1132.4073486328125
2025-05-26,1137.8668212890625
2025-05-27,1130.02490234375
2025-05-28,1113.1500244140625
2025-05-29,1109.800048828125
2025-05-30,1106.300048828125
2025-06-02,1120.4000244140625
2025-06-03,1114.5999755859375
2025-06-04,1124.4000244140625
2025-06-05,1111.9000244140625
2025-06-06,1115.5999755859375
2025-06-09,1121.199951171875
2025-06-10,1115.0999755859375
2025-06-11,1104.300048828125
2025-06-12,1085.0999755859375
2025-06-13,1078.4000244140625
2025-06-16,1083.4000244140625
2025-06-17,1071.5999755859375
2025-06-18,1065.199951171875
2025-06-19,1088.300048828125
2025-06-20,1100.199951171875
2025-06-23,1109.4000244140625
2025-06-24,1107.699951171875
2025-06-25,1126.5
2025-06-26,1145.4000244140625
2025-06-27,1124.300048828125
2025-06-30,1098.9000244140625
2025-07-01,1095.5999755859375
2025-07-02,1095.800048828125
2025-07-03,1089.4000244140625
2025-07-04,1089.699951171875
2025-07-07,1101.9000244140625
2025-07-08,1099.9000244140625
2025-07-09,1097.9000244140625
2025-07-10,1088.9000244140625
2025-07-11,1076.800048828125
2025-07-14,1071.800048828125
2025-07-15,1081.800048828125
2025-07-16,1081.5
2025-07-17,1105.800048828125
2025-07-18,1095.9000244140625
2025-07-21,1090.300048828125
2025-07-22,1084.800048828125
2025-07-23,1062.5999755859375
2025-07-24,1072.800048828125
2025-07-25,1054.4000244140625
2025-07-28,1059.9000244140625
2025-07-29,1061.5999755859375
2025-07-30,1073.0999755859375
2025-07-31,1073.199951171875
2025-08-01,1070.4000244140625
2025-08-04,1072.5999755859375
2025-08-05,1064.5999755859375
2025-08-06,1052.800048828125
2025-08-07,1052.800048828125
2025-08-08,1051.0
2025-08-11,1059.0999755859375
2025-08-12,1046.800048828125
2025-08-13,1056.0999755859375
2025-08-14,1051.199951171875
2025-08-18,1071.300048828125
2025-08-19,1085.800048828125
2025-08-20,1105.300048828125
2025-08-21,1088.0999755859375
2025-08-22,1084.0999755859375
2025-08-25,1081.5999755859375
2025-08-26,1079.9000244140625
2025-08-28,1062.4000244140625
2025-08-29,1065.4000244140625
2025-09-01,1075.699951171875
2025-09-02,1100.800048828125
2025-09-03,1104.4000244140625
2025-09-04,1071.0999755859375
2025-09-05,1072.4000244140625
2025-09-08,1074.199951171875
2025-09-09,1083.5
2025-09-10,1101.0
2025-09-11,1105.300048828125
2025-09-12,1103.9000244140625
2025-09-15,1102.5999755859375
2025-09-16,1092.0999755859375
2025-09-17,1136.300048828125
2025-09-18,1129.300048828125
2025-09-19,1126.800048828125
2025-09-22,1130.0999755859375
2025-09-23,1128.5
2025-09-24,1140.0999755859375
2025-09-25,1134.199951171875
2025-09-26,1119.0
2025-09-29,1123.0999755859375
2025-09-30,1129.300048828125
2025-10-01,1144.800048828125
2025-10-03,1137.5
2025-10-06,1142.0999755859375
2025-10-07,1120.0
2025-10-08,1120.199951171875
2025-10-09,1118.0
2025-10-10,1126.5
2025-10-13,1117.0
2025-10-14,1118.9000244140625
2025-10-15,1114.199951171875
2025-10-16,1149.300048828125
2025-10-17,1166.0
2025-10-20,1176.4000244140625
2025-10-21,1174.5999755859375
2025-10-23,1161.0
2025-10-24,1155.300048828125
2025-10-27,1169.9000244140625
2025-10-28,1168.9000244140625
2025-10-29,1177.0999755859375
2025-10-30,1176.5999755859375
2025-10-31,1165.0
2025-11-03,1197.5
2025-11-04,1179.300048828125
2025-11-06,1190.4000244140625
2025-11-07,1167.199951171875
2025-11-10,1142.699951171875
2025-11-11,1156.199951171875
2025-11-12,1162.0
2025-11-13,1154.800048828125
2025-11-14,1157.800048828125
2025-11-17,1178.9000244140625
2025-11-18,1154.0999755859375
2025-11-19,1162.0999755859375
2025-11-20,1173.9000244140625
2025-11-21,1183.0999755859375
2025-11-24,1186.0
2025-11-25,1177.699951171875
2025-11-26,1185.300048828125
2025-11-27,1177.699951171875
2025-11-28,1172.4000244140625
2025-12-01,1163.800048828125
2025-12-02,1162.199951171875
2025-12-03,1140.0
2025-12-04,1148.4000244140625
2025-12-05,1162.9000244140625
2025-12-08,1145.800048828125
2025-12-09,1146.699951171875
2025-12-10,1140.0999755859375
2025-12-11,1142.0999755859375
2025-12-12,1149.300048828125
2025-12-15,1157.4000244140625
2025-12-16,1169.9000244140625
2025-12-17,1179.800048828125
2025-12-18,1171.5
2025-12-19,1184.0
2025-12-22,1178.800048828125
2025-12-23,1185.5999755859375
2025-12-24,1179.199951171875
2025-12-26,1175.699951171875
2025-12-29,1195.199951171875
2025-12-30,1179.0
2025-12-31,1192.0
2026-01-01,1176.9000244140625
2026-01-02,1170.699951171875
2026-01-05,1182.0999755859375
2026-01-06,1210.4000244140625
2026-01-07,1212.5999755859375
2026-01-08,1197.4000244140625
2026-01-09,1175.9000244140625
2026-01-12,1192.300048828125
2026-01-13,1189.4000244140625
2026-01-14,1171.4000244140625
2026-01-15,1171.4000244140625
2026-01-16,1189.0999755859375
2026-01-19,1180.199951171875
2026-01-20,1185.0
2026-01-21,1163.5999755859375
2026-01-22,1175.199951171875
2026-01-23,1153.5
2026-01-27,1187.4000244140625
2026-01-28,1131.800048828125
2026-01-29,1107.199951171875
2026-01-30,1133.9000244140625
2026-02-02,1125.4000244140625
2026-02-03,1155.4000244140625
2026-02-04,1153.0
2026-02-05,1155.9000244140625
2026-02-06,1159.300048828125
2026-02-09,1167.199951171875
