Date,Close
2025-02-17,1459.063720703125
2025-02-18,1466.4349365234375
2025-02-19,1448.6748046875
2025-02-20,1464.060302734375
2025-02-21,1460.152099609375
2025-02-24,1461.1416015625
2025-02-25,1447.8831787109375
2025-02-27,1425.9178466796875
2025-02-28,1392.62353515625
2025-03-03,1392.6729736328125
2025-03-04,1386.9837646484375
2025-03-05,1404.7440185546875
2025-03-06,1446.300048828125
2025-03-07,1443.034912109375
2025-03-10,1447.28955078125
2025-03-11,1430.46923828125
2025-03-12,1438.9288330078125
2025-03-13,1446.448486328125
2025-03-17,1476.823974609375
2025-03-18,1476.823974609375
2025-03-19,1483.3048095703125
2025-03-20,1496.0684814453125
2025-03-21,1507.7437744140625
2025-03-24,1507.941650390625
2025-03-25,1495.2274169921875
2025-03-26,1460.5972900390625
2025-03-27,1467.2265625
2025-03-28,1426.9566650390625
2025-04-01,1428.985107421875
2025-04-02,1436.9993896484375
2025-04-03,1479.8912353515625
2025-04-04,1400.2916259765625
2025-04-07,1370.064453125
2025-04-08,1417.4088134765625
2025-04-09,1400.6378173828125
2025-04-11,1447.58642578125
2025-04-15,1466.13818359375
2025-04-16,1480.5838623046875
2025-04-17,1499.18505859375
2025-04-21,1495.12841796875
2025-04-22,1512.0477294921875
2025-04-23,1517.4896240234375
2025-04-24,1535.29931640625
2025-04-25,1509.7720947265625
2025-04-28,1538.6634521484375
2025-04-29,1525.2071533203125
2025-04-30,1533.71630859375
2025-05-02,1498.4925537109375
2025-05-05,1526.5924072265625
2025-05-06,1495.42529296875
2025-05-07,1492.8529052734375
2025-05-08,1471.0853271484375
2025-05-09,1464.357177734375
2025-05-12,1495.6231689453125
2025-05-13,1504.0333251953125
2025-05-14,1479.0008544921875
2025-05-15,1486.322509765625
2025-05-16,1484.046875
2025-05-19,1475.8345947265625
2025-05-20,1439.02783203125
2025-05-21,1466.7318115234375
2025-05-22,1452.978759765625
2025-05-23,1468.5128173828125
2025-05-26,1468.5128173828125
2025-05-27,1464.8519287109375
2025-05-28,1452.978759765625
2025-05-29,1461.2900390625
2025-05-30,1450.208251953125
2025-06-02,1454.6607666015625
2025-06-03,1457.6290283203125
2025-06-04,1456.3428955078125
2025-06-05,1474.0537109375
2025-06-06,1488.3013916015625
2025-06-09,1490.676025390625
2025-06-10,1494.8316650390625
2025-06-11,1505.616455078125
2025-06-12,1486.916259765625
2025-06-13,1489.290771484375
2025-06-16,1510.8604736328125
2025-06-17,1487.60888671875
2025-06-18,1482.265869140625
2025-06-19,1468.31494140625
2025-06-20,1483.8489990234375
2025-06-23,1483.2552490234375
2025-06-24,1486.5205078125
2025-06-25,1494.0401611328125
2025-06-26,1497.800048828125
2025-06-27,1502.4000244140625
2025-06-30,1505.9000244140625
2025-07-01,1515.699951171875
2025-07-02,1497.5999755859375
2025-07-03,1508.699951171875
2025-07-04,1513.300048828125
2025-07-07,1510.5
2025-07-08,1488.300048828125
2025-07-09,1491.699951171875
2025-07-10,1477.800048828125
2025-07-11,1485.0
2025-07-14,1484.0
2025-07-15,1490.9000244140625
2025-07-16,1475.800048828125
2025-07-17,1482.4000244140625
2025-07-18,1482.300048828125
2025-07-21,1473.9000244140625
2025-07-22,1464.4000244140625
2025-07-23,1473.5
2025-07-24,1487.9000244140625
2025-07-25,1532.5
2025-07-28,1572.0
2025-07-29,1574.0
2025-07-30,1559.4000244140625
2025-07-31,1554.5999755859375
2025-08-01,1502.800048828125
2025-08-04,1515.0999755859375
2025-08-05,1499.800048828125
2025-08-06,1486.699951171875
2025-08-07,1491.0
2025-08-08,1485.800048828125
2025-08-11,1504.800048828125
2025-08-12,1521.5999755859375
2025-08-13,1561.0
2025-08-14,1564.0
2025-08-18,1565.199951171875
2025-08-19,1548.9000244140625
2025-08-20,1546.0999755859375
2025-08-21,1592.800048828125
2025-08-22,1592.800048828125
2025-08-25,1601.199951171875
2025-08-26,1579.800048828125
2025-08-28,1580.300048828125
2025-08-29,1589.4000244140625
2025-09-01,1587.199951171875
2025-09-02,1569.199951171875
2025-09-03,1578.4000244140625
2025-09-04,1577.800048828125
2025-09-05,1553.4000244140625
2025-09-08,1541.199951171875
2025-09-09,1551.5999755859375
2025-09-10,1563.800048828125
2025-09-11,1560.800048828125
2025-09-12,1574.5999755859375
2025-09-15,1548.300048828125
2025-09-16,1559.0
2025-09-17,1559.5999755859375
2025-09-18,1578.199951171875
2025-09-19,1575.800048828125
2025-09-22,1542.199951171875
2025-09-23,1527.0999755859375
2025-09-24,1538.0
2025-09-25,1509.699951171875
2025-09-26,1499.4000244140625
2025-09-29,1488.0
2025-09-30,1503.300048828125
2025-10-01,1513.0
2025-10-03,1517.699951171875
2025-10-06,1513.0999755859375
2025-10-07,1513.300048828125
2025-10-08,1494.5999755859375
2025-10-09,1513.0999755859375
2025-10-10,1561.800048828125
2025-10-13,1563.5999755859375
2025-10-14,1552.300048828125
2025-10-15,1558.699951171875
2025-10-16,1569.4000244140625
2025-10-17,1577.5999755859375
2025-10-20,1639.0999755859375
2025-10-21,1663.5999755859375
2025-10-23,1645.0999755859375
2025-10-24,1584.4000244140625
2025-10-27,1584.0
2025-10-28,1568.0999755859375
2025-10-29,1581.0999755859375
2025-10-30,1540.0999755859375
2025-10-31,1501.300048828125
2025-11-03,1511.5
2025-11-04,1503.300048828125
2025-11-06,1501.5
2025-11-07,1505.699951171875
2025-11-10,1511.5
2025-11-11,1514.9000244140625
2025-11-12,1519.300048828125
2025-11-13,1525.800048828125
2025-11-14,1532.0999755859375
2025-11-17,1535.5999755859375
2025-11-18,1514.5
2025-11-19,1526.800048828125
2025-11-20,1529.199951171875
2025-11-21,1511.800048828125
2025-11-24,1504.0
2025-11-25,1507.5
2025-11-26,1523.800048828125
2025-11-27,1525.199951171875
2025-11-28,1531.300048828125
2025-12-01,1523.0999755859375
2025-12-02,1516.5999755859375
2025-12-03,1508.0
2025-12-04,1521.0
2025-12-05,1520.800048828125
2025-12-08,1497.5999755859375
2025-12-09,1490.5999755859375
2025-12-10,1490.9000244140625
2025-12-11,1512.300048828125
2025-12-12,1517.4000244140625
2025-12-15,1508.0
2025-12-16,1499.5999755859375
2025-12-17,1496.9000244140625
2025-12-18,1498.9000244140625
2025-12-19,1517.0999755859375
2025-12-22,1512.9000244140625
2025-12-23,1500.699951171875
2025-12-24,1496.300048828125
2025-12-26,1506.0
2025-12-29,1494.0
2025-12-30,1492.5
2025-12-31,1511.300048828125
2026-01-01,1500.9000244140625
2026-01-02,1511.5999755859375
2026-01-05,1519.800048828125
2026-01-06,1530.800048828125
2026-01-07,1467.9000244140625
2026-01-08,1460.5999755859375
2026-01-09,1465.699951171875
2026-01-12,1465.199951171875
2026-01-13,1448.300048828125
2026-01-14,1434.5
2026-01-15,1434.5
2026-01-16,1397.5
2026-01-19,1392.300048828125
2026-01-20,1378.4000244140625
2026-01-21,1369.5999755859375
2026-01-22,1370.4000244140625
2026-01-23,1315.0
2026-01-27,1313.0
2026-01-28,1328.4000244140625
2026-01-29,1320.9000244140625
2026-01-30,1324.0
2026-02-02,1311.5999755859375
2026-02-03,1322.800048828125
2026-02-04,1326.699951171875
2026-02-05,1333.300048828125
2026-02-06,1330.0
2026-02-09,1342.5
2026-02-10,1342.0999755859375
2026-02-11,1349.9000244140625
2026-02-12,1330.0
2026-02-13,1331.5
2026-02-16,1356.4000244140625
2026-02-17,1343.9000244140625
2026-02-18,1349.800048828125
2026-02-19,1328.9000244140625
2026-02-20,1341.0999755859375
2026-02-23,1326.5
2026-02-24,1326.699951171875
2026-02-25,1346.0999755859375
2026-02-26,1358.0999755859375
2026-02-27,1348.199951171875
2026-03-02,1351.5999755859375
2026-03-04,1313.199951171875
2026-03-05,1326.4000244140625
2026-03-06,1321.199951171875
2026-03-09,1325.0
2026-03-10,1333.5
2026-03-11,1329.5
2026-03-12,1324.300048828125
2026-03-13,1314.699951171875
2026-03-16,1300.0
2026-03-17,1281.9000244140625
2026-03-18,1268.5
2026-03-19,1239.199951171875
2026-03-20,1256.4000244140625
2026-03-23,1221.800048828125
2026-03-24,1219.4000244140625
2026-03-25,1244.4000244140625
