Date,Close
2025-02-18,1470.5030517578125
2025-02-19,1470.7523193359375
2025-02-20,1464.971435546875
2025-02-21,1490.4873046875
2025-02-24,1481.616455078125
2025-02-25,1466.9149169921875
2025-02-27,1464.9215087890625
2025-02-28,1425.8004150390625
2025-03-03,1403.8726806640625
2025-03-04,1388.5234375
2025-03-05,1416.03271484375
2025-03-06,1416.6307373046875
2025-03-07,1409.640380859375
2025-03-10,1417.4794921875
2025-03-11,1415.2825927734375
2025-03-12,1407.0440673828125
2025-03-13,1383.6265869140625
2025-03-17,1432.259033203125
2025-03-18,1432.259033203125
2025-03-19,1482.8387451171875
2025-03-20,1496.27001953125
2025-03-21,1544.2532958984375
2025-03-24,1567.620849609375
2025-03-25,1555.0382080078125
2025-03-26,1539.160400390625
2025-03-27,1542.75537109375
2025-03-28,1545.7012939453125
2025-04-01,1543.1048583984375
2025-04-02,1557.6845703125
2025-04-03,1540.1090087890625
2025-04-04,1510.500244140625
2025-04-07,1458.772216796875
2025-04-08,1485.934326171875
2025-04-09,1479.59326171875
2025-04-11,1519.787353515625
2025-04-15,1560.4307861328125
2025-04-16,1563.2269287109375
2025-04-17,1605.9674072265625
2025-04-21,1626.2393798828125
2025-04-22,1616.7525634765625
2025-04-23,1613.25732421875
2025-04-24,1605.9674072265625
2025-04-25,1692.746826171875
2025-04-28,1733.68994140625
2025-04-29,1727.6982421875
2025-04-30,1763.3487548828125
2025-05-02,1759.753662109375
2025-05-05,1767.443115234375
2025-05-06,1723.60400390625
2025-05-07,1742.0782470703125
2025-05-08,1729.0963134765625
2025-05-09,1697.4404296875
2025-05-12,1749.068603515625
2025-05-13,1737.5845947265625
2025-05-14,1752.763427734375
2025-05-15,1782.12255859375
2025-05-16,1770.938232421875
2025-05-19,1767.5428466796875
2025-05-20,1755.35986328125
2025-05-21,1761.451416015625
2025-05-22,1756.8577880859375
2025-05-23,1796.2030029296875
2025-05-26,1799.0989990234375
2025-05-27,1800.7967529296875
2025-05-28,1804.8909912109375
2025-05-29,1822.466552734375
2025-05-30,1809.684326171875
2025-06-02,1799.997802734375
2025-06-03,1772.8355712890625
2025-06-04,1773.4346923828125
2025-06-05,1772.3363037109375
2025-06-06,1778.128173828125
2025-06-09,1788.3140869140625
2025-06-10,1783.0213623046875
2025-06-11,1796.80224609375
2025-06-12,1763.5484619140625
2025-06-13,1752.763427734375
2025-06-16,1795.3043212890625
2025-06-17,1797.700927734375
